"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","L2 Compression Input Sectors","sector","295,352.00",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","L2 Hit Rate","%","94.38",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Memory Workload Analysis","Mem Pipes Busy","%","64.45",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Scheduler Statistics","One or More Eligible","%","36.60",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Scheduler Statistics","Issued Warp Per Scheduler","","0.37",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Scheduler Statistics","No Eligible","%","63.40",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Scheduler Statistics","Active Warps Per Scheduler","warp","3.99",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.44",
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 2.7 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 3.99 active warps per scheduler, but only an average of 0.44 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","35.55"
"0","547","python3.12","127.0.0.1","fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512PagedKvDenseStaticTokenSparseP1VarSeqQ64Kv128PersistentKeepsAbForGen","1","7","(512, 1, 1)","(1, 1, 16384)","0","10.3","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","10.91",
