layout,report_type,pass_group,bin_index,timestamp_ns,relative_center_us,normalized_progress,workload_overlap_fraction,tensor_pct,dram_read_pct,sm_throughput_pct,alu_pct,fma_pct,l2_hit_pct,l2_throughput_pct,l1_hit_pct,l1_throughput_pct,ipc_active,cycles_active,ctas_launched
ordered,pms,0,133,1786590083562146880,63.36,0.6023729844843322,1.0,37.04258458293363,34.39107960767229,31.34098520675205,23.70173401325053,15.105718148515907,9.016630932375268,28.871100608259344,18.9294499452219,66.80046225393673,1.3238704861656214,2557.5833333333335,0.0
ordered,pms,0,134,1786590083562148384,64.864,0.616671737146334,1.0,34.55090223538917,32.31739171732523,30.817117784361248,23.810485680940836,14.122115988867941,8.443287737562038,26.93860798328386,18.891153086758663,65.7212272196786,1.3017013826140795,2557.189393939394,0.0
ordered,pms,0,135,1786590083562149856,66.336,0.6306662610282933,1.0,38.29854699943317,30.866362266993036,31.268134446047043,22.341076309187745,15.189159459656645,9.444783404514947,26.92016914935157,19.316129180712633,64.91107456940337,1.320733918856452,2556.6363636363635,0.0
ordered,pms,0,136,1786590083562151360,67.84,0.6449650136902951,1.0,33.26504840746457,45.28281724924012,28.530938683878208,19.8074926336467,13.157008559000982,6.661991584852735,30.97772018559545,18.71553152761553,60.87498246106357,1.2051348916599498,2556.4848484848485,0.0
ordered,pms,0,137,1786590083562152864,69.344,0.6592637663522969,1.0,29.6818250711515,31.9714427087015,28.25570755749659,20.156505240231052,13.198814422283473,21.67223644807083,38.25004574717615,18.956536800821507,59.08437698227809,1.1935644503462013,2555.878787878788,0.0
ordered,pms,0,138,1786590083562154368,70.848,0.6735625190142988,1.0,27.343522071859784,29.392300576389385,25.367490293767816,20.28602526986692,10.758769272200903,24.16028045002446,40.96160239361703,18.323307902973397,52.06131196840145,1.0715265413977078,2557.3257575757575,0.0
ordered,pms,0,139,1786590083562155872,72.352,0.6878612716763006,1.0,30.435124449636085,35.43702481287205,29.847695210710757,24.01889208374517,13.944705274508044,10.905128343109293,31.48547669824266,18.69160776667479,59.41852367688022,1.2607644932585702,2554.871212121212,0.0
ordered,pms,0,140,1786590083562157376,73.856,0.7021600243383024,1.0,28.068861435576352,34.98725774906655,29.73401330775014,23.81537460306774,13.7882766126951,9.391906513741615,29.807931120125836,18.73474929502578,61.90067436406683,1.2559741925545875,2557.401515151515,0.0
ordered,pms,0,141,1786590083562158880,75.36,0.7164587770003042,1.0,40.58065783565334,35.57394856778521,32.6956106870229,24.2175572519084,15.34238886394252,7.525502595000895,27.880791409823026,18.69481483040591,70.10047148630444,1.380994010804852,2556.371212121212,0.0
ordered,pms,0,142,1786590083562160384,76.864,0.7307575296623061,1.0,31.457468297609697,33.64731498355146,30.951632813376722,24.125238469307597,14.885815284479856,9.749473450836936,29.575297582016507,18.87023602151567,65.16272023341936,1.3074584767807726,2556.9848484848485,0.0
ordered,pms,0,143,1786590083562161856,78.336,0.7447520535442653,1.0,40.98136534369403,36.271754787824406,32.59408564418418,24.06503882454003,15.054264523409822,7.2435641303727385,28.92354709585264,18.733234286657588,70.28448871196852,1.3767809181622526,2555.5,0.0
ordered,pms,0,144,1786590083562163360,79.84,0.7590508062062672,1.0,32.0769114239386,33.04380754029299,31.457490560003592,24.69940694940835,15.161223356206271,10.024695612221457,28.731695991774597,18.871563117859612,64.8161655379816,1.3287868867999988,2557.219696969697,0.0
ordered,pms,0,145,1786590083562164864,81.344,0.773349558868269,1.0,38.73715347354359,36.144236899898466,31.734779216551317,23.552853879356313,14.497280549615235,7.598081206099024,28.79438158408115,18.591805270520005,68.85766245137825,1.3404180286331537,2556.371212121212,0.0
ordered,pms,0,146,1786590083562166368,82.848,0.7876483115302708,1.0,34.76741903827282,34.34312356519063,31.996635356792375,24.703210430393945,15.76026917145661,9.79212562842456,29.573471912071124,18.834473593542352,67.26005888125613,1.3516128841222559,2558.469696969697,0.0
ordered,pms,0,147,1786590083562167872,84.352,0.8019470641922727,1.0,37.32986467752165,34.74508229626656,31.660464620271988,23.96234993012174,14.08650311224862,7.351413733410271,28.30409356725146,18.833061863905634,68.71418388365971,1.3373043390646207,2556.409090909091,0.0
ordered,pms,0,148,1786590083562169376,85.856,0.8162458168542743,1.0,35.96826412151205,29.146329905700615,31.12259498038951,23.266057310866845,15.557089231908696,11.752604685115136,25.842784998758177,19.826411950782948,64.7855752127976,1.3146603699237693,2557.037878787879,0.0
ordered,pms,0,149,1786590083562170880,87.36,0.8305445695162762,1.0,39.09668947016931,16.18389394725669,28.390080195747213,18.869851674345778,12.764536531435722,13.170704723973891,15.028811198034738,19.4530325584946,60.30506933649104,1.199229561146176,2556.590909090909,0.0
ordered,pms,0,150,1786590083562172352,88.832,0.8445390933982354,1.0,33.4550076315317,13.848180275539631,29.025632968216918,14.198015801759741,13.837762614472975,27.147327678497902,20.601840317571046,19.80440097799511,57.40735544981146,1.226017859576561,2556.9848484848485,0.0
ordered,pms,0,151,1786590083562173856,90.336,0.8588378460602373,1.0,13.267637817766351,10.441663036183165,16.409877289961972,10.770592155742616,6.567031268377102,43.73031151557578,71.87597817351212,19.91332116788321,49.04033021377646,0.7025683910164762,2527.568181818182,0.0
ordered,pms,0,152,1786590083562175360,91.84,0.8731365987222391,1.0,16.69910973235873,7.344699848024316,12.636246851526694,7.814945501259389,5.0549475207701065,44.6754982507174,50.64011850674876,18.570344369604403,29.90053909716651,0.7426590891294762,1838.5378787878788,0.0
ordered,pms,0,153,1786590083562176864,93.344,0.8874353513842409,1.0,11.801534675941236,7.195871916307345,11.429916652186831,6.318627423504421,5.424053719263043,31.472877950778503,13.379799461971142,19.257175550681797,22.708495647641097,1.1405320376131718,1083.628787878788,0.0
ordered,pms,0,154,1786590083562178368,94.848,0.9017341040462428,1.0,7.751469896185924,6.934462392371736,7.866283388046923,5.512181569741401,3.1447557165779334,39.987692753203504,26.870362177908735,18.73438800999167,17.709626756929914,0.8496735028209662,989.6287878787879,0.0
ordered,pms,0,155,1786590083562179872,96.352,0.9160328567082446,1.0,7.580927234071737,4.960607633155635,6.673353450837848,4.825343483528793,3.076777998765517,39.75832942280619,16.08029185003805,20.03735325506937,13.323274581075829,0.9602483578161781,737.060606060606,0.0
ordered,pms,0,156,1786590083562181376,97.856,0.9303316093702464,1.0,8.163282529073204,1.3185329100127947,5.670891915765074,3.1815956926089086,2.6352951766896777,34.48275862068966,1.952343717848471,22.05500778412039,11.72914521691675,1.1813586884861624,517.1060606060606,0.0
ordered,pms,0,157,1786590083562182880,99.36,0.9446303620322483,1.0,5.862006344666337,0.010614709628721046,4.822059916804286,1.6213516749805632,2.2084319367122367,50.0,6.209131343977163,82.25806451612902,8.723348712622935,1.016144463047118,506.7878787878788,0.0
ordered,pms,0,158,1786590083562184352,100.832,0.9586248859142075,1.0,0.9084815419187176,0.0,1.977945903179548,0.6032735004697621,0.5681100177465702,50.0,19.15816497751527,25.0,12.801430714203299,0.44780296669465436,487.25,0.0
ordered,pms,0,159,1786590083562185856,102.336,0.9729236385762093,1.0,0.0,0.0,0.43532722998886547,0.211864406779661,0.00180419811126232,50.0,15.238541934734066,0.0,9.050115468679119,0.18498945811998574,276.75757575757575,0.0
ordered,pms,0,160,1786590083562187360,103.84,0.9872223912382112,1.0,0.0,0.0,0.04234391421020948,0.01887620272021386,0.0005101676410868612,50.0,11.600218731358124,0.0,1.1741508259614108,0.13807444375129965,36.446969696969695,0.0
ordered,pms,0,161,1786590083562188864,105.344,1.001521143900213,0.3933333333333333,0.0,0.0035362763010549896,0.0,0.0,0.0,0.0,0.002903239185434034,0.0,0.0,0.0,0.0,0.0
hotset1,pms,0,89,1786590119589891200,-0.288,-0.0036422501011736134,0.308,0.0,0.060016945961212584,3.1831652613914003,1.7965079802292307,0.10125123057226074,50.0,2.190873854241179,95.83070120025269,2.93909113630915,0.3280804363540777,1152.128787878788,128.0
hotset1,pms,0,90,1786590119589892704,1.216,0.015378389316066369,1.0,0.0,79.26006838905775,10.427889480624355,11.406638113442844,0.6064152756340144,6.222370058800807,54.110891445525354,20.289855072463766,11.483302497214527,0.4378138277327153,2824.4166666666665,0.0
hotset1,pms,0,91,1786590119589894208,2.72,0.03439902873330636,1.0,0.0,24.681795640777388,23.31920622002467,28.29875773536231,9.304444410320983,16.17624637902119,22.441781266216918,81.99966727665945,17.524018651884386,0.984971448183791,2803.25,0.0
hotset1,pms,0,92,1786590119589895712,4.224,0.053419668150546336,1.0,39.31825065821664,0.0,32.425906940981854,27.88275588900021,12.024103543884992,50.0,0.13044675989693896,95.84995397361155,59.98770940609054,1.3696195057141802,2463.3030303030305,0.0
hotset1,pms,0,93,1786590119589897216,5.728,0.07244030756778631,1.0,38.487938422472624,0.003542163553498477,49.77866325073118,38.33008366018999,27.910535742625893,50.0,0.2733422644555205,95.97552235514637,52.877094338767094,2.1024553003665742,2531.628787878788,0.0
hotset1,pms,0,94,1786590119589898688,7.2,0.09105625252934035,1.0,45.593523656830584,0.0,39.7246199269492,30.69714401847158,15.333329569768031,0.0,0.12074780363908898,97.22454224221008,65.33248276757539,1.6777816191986266,2541.848484848485,0.0
hotset1,pms,0,95,1786590119589900192,8.704,0.11007689194658034,1.0,50.72927241962775,0.0,40.05611957134799,28.32261703327693,19.42272983643542,0.0,0.16571595120123248,96.61863435401999,60.117879300620416,1.6918619367095769,2544.068181818182,0.0
hotset1,pms,0,96,1786590119589901696,10.208,0.12909753136382032,1.0,53.29739529209776,7.877547156414928,40.599444268738985,28.229340803325346,20.90091718248769,20.309036380232104,8.62649816367737,95.4403186797553,60.31802060271991,1.7147491517135685,2540.7727272727275,0.0
hotset1,pms,0,97,1786590119589903200,11.712,0.1481181707810603,1.0,35.714968672313525,3.166694216827639,32.01020258945545,25.8101890909909,11.8721807894352,42.9093931837074,10.34624179757407,95.95032824487859,59.83644360453998,1.3520251811379025,2551.212121212121,0.0
hotset1,pms,0,98,1786590119589904704,13.216,0.16713881019830026,1.0,31.209131033707234,0.0,39.547665232914454,28.955609906946666,21.41519777346715,50.0,27.90922320353272,94.73258889215398,42.186050434342576,1.6703971312035053,2552.0151515151515,0.0
hotset1,pms,0,99,1786590119589906208,14.72,0.18615944961554026,1.0,40.114157308433114,0.021252981320990863,40.83953773893062,33.16700645408364,17.333100550793525,50.0,6.258768961589885,92.13124623720651,58.079713001655755,1.7249423903186003,2547.840909090909,0.0
hotset1,pms,0,100,1786590119589907712,16.224,0.20518008903278023,1.0,50.5638272730342,0.0,37.124255826777855,28.772634682692416,15.9123648108759,0.0,0.21657570211109545,95.85600669736291,64.4403367207986,1.568084518507735,2549.9166666666665,0.0
hotset1,pms,0,101,1786590119589909216,17.728,0.22420072845002026,1.0,44.616076447442374,0.0,46.19842608206858,35.115795390668914,24.555087127599776,50.0,0.28490977857011945,95.64546545516887,57.132658797077006,1.9513278013224593,2552.6363636363635,0.0
hotset1,pms,0,102,1786590119589910688,19.2,0.24281667341157426,1.0,45.163349077822765,0.0035559770046820365,40.89490553306343,33.187134502923975,16.676225820962664,50.0,0.23898828293557275,96.2281679672984,66.57866621682412,1.7272427704995414,2551.8863636363635,0.0
hotset1,pms,0,103,1786590119589912192,20.704,0.26183731282881423,1.0,48.2647962997308,0.0,42.21195618575531,30.53284101319036,20.972781889812456,0.0,0.23395944148936174,96.22334893395735,59.11663378912287,1.783077041776216,2552.9242424242425,0.0
hotset1,pms,0,104,1786590119589913696,22.208,0.2808579522460542,1.0,50.19195530223827,0.0,43.891999145616225,32.424988477060914,21.848897732510427,50.0,0.23996473308602134,95.80888516345347,63.238732813957945,1.8539605282682894,2552.651515151515,0.0
hotset1,pms,0,105,1786590119589915200,23.712,0.2998785916632942,1.0,47.63431561924441,0.0,37.863865055478186,31.616391896141234,15.106015003818337,50.0,0.26356705162422156,95.85755813953489,66.59741251516104,1.5992884777871659,2555.340909090909,0.0
hotset1,pms,0,106,1786590119589916704,25.216,0.3188992310805342,1.0,43.314775737439945,0.0,45.818367530193505,33.63040452565887,24.301284065909396,0.0,0.23381788831659442,96.33990895295904,54.979964531046555,1.9353144936425672,2556.659090909091,0.0
hotset1,pms,0,107,1786590119589918208,26.72,0.33791987049777417,1.0,50.15144533357311,0.0,42.798057903254815,32.022680273332135,19.445974195288617,0.0,0.18139608417443978,96.68390845319918,66.61122100341666,1.8078076830639682,2553.2348484848485,0.0
hotset1,pms,0,108,1786590119589919712,28.224,0.35694050991501414,1.0,51.51538090592022,0.0,35.42935325056914,26.723412845271337,15.377821888773004,0.0,0.19520194452768622,96.39511779733182,63.48506768047192,1.4965862324204295,2558.712121212121,0.0
hotset1,pms,0,109,1786590119589921216,29.728,0.37596114933225416,1.0,43.93007409404721,11.072081098603173,43.285472735749956,30.13700938674397,22.906801035856127,17.6876130198915,9.933007210074459,95.69702328323018,53.55246970794924,1.828342626646103,2554.242424242424,0.0
hotset1,pms,0,110,1786590119589922688,31.2,0.39457709429380816,1.0,37.8037897241898,2.138333451931972,35.86514823254717,27.033216214092477,14.593132247454621,46.07024614941702,13.908452154430359,96.14689451199473,60.50172311215384,1.514978010123641,2556.2727272727275,0.0
hotset1,pms,0,111,1786590119589924192,32.704,0.41359773371104813,1.0,40.52159171919819,0.0,33.82740096661746,24.487642228047626,15.796224466311532,50.0,27.099290780141843,94.32565168114847,48.97135511684171,1.428914398513289,2555.9772727272725,0.0
hotset1,pms,0,112,1786590119589925696,34.208,0.4326183731282881,1.0,38.17203999258981,0.014215988248116382,42.87021495174954,35.7311671616152,20.611846204802028,50.0,2.9497285854317505,91.81639109413238,54.4447126585192,1.8109243323837951,2555.7348484848485,0.0
hotset1,pms,0,113,1786590119589927200,35.712,0.45163901254552813,1.0,46.10116473667067,0.0,39.847023013938646,32.3509260611234,16.433232621612213,50.0,0.2377826765412528,96.0681913680293,65.90337290667505,1.683089403894964,2554.969696969697,0.0
hotset1,pms,0,114,1786590119589928704,37.216,0.4706596519627681,1.0,46.91898294998399,0.0035539970620290955,44.02575748218928,31.714601707808647,22.52348096540031,0.0,0.22446642546552925,96.35676016388275,57.856368913615874,1.8597646835619401,2555.5530303030305,0.0
hotset1,pms,0,115,1786590119589930208,38.72,0.48968029138000807,1.0,50.8049130839758,0.0,42.76728501049276,32.06354015868206,20.274326947895275,0.0,0.23244037489311892,95.63349043526476,65.64095658126564,1.806415680140306,2557.181818181818,0.0
hotset1,pms,0,116,1786590119589931712,40.224,0.508700930797248,1.0,48.467409298801876,0.0,38.48677011139481,31.150144504615728,16.40646482785712,50.0,0.2595112538053333,95.92760180995475,65.16204158365835,1.6257945221310526,2556.568181818182,0.0
hotset1,pms,0,117,1786590119589933216,41.728,0.5277215702144881,1.0,43.48288201377516,0.0,46.15069661005541,34.390774684225875,24.00079644627914,50.0,0.2531740290838343,96.14677775055134,56.29865613712337,1.9493895053557098,2558.159090909091,0.0
hotset1,pms,0,118,1786590119589934688,43.2,0.5463375151760421,1.0,49.479102280262076,0.0,42.284869803665956,32.24901945359122,18.69275463301154,0.0,0.23950748929505655,95.90880914663545,67.0148683426799,1.7860823901143732,2553.4469696969695,0.0
hotset1,pms,0,119,1786590119589936192,44.704,0.5653581545932821,1.0,51.356853244502766,0.003542163553498477,39.38155083362775,29.41110494232182,18.179982839549787,0.0,0.20511070985779548,96.65416263310745,63.53432370441404,1.663514097727663,2558.439393939394,0.0
hotset1,pms,0,120,1786590119589937696,46.208,0.5843787940105221,1.0,45.74311134048378,0.0,44.17493156217745,33.666920971143924,22.34971727325764,0.0,0.2147598594299102,96.21680364056239,58.5076066956873,1.8660110778709165,2557.651515151515,0.0
hotset1,pms,0,121,1786590119589939200,47.712,0.603399433427762,1.0,47.74432501038963,0.0035441303294859823,38.55089800181959,29.405487976098215,16.280284395322976,50.0,0.2476728723404255,96.32905793896506,64.02741741640551,1.6282964377420253,2554.9848484848485,0.0
hotset1,pms,0,122,1786590119589940704,49.216,0.622420072845002,1.0,45.874868872047166,12.897309066811824,39.306410263602245,25.768956754421886,19.645631966610754,16.690512876953555,10.357477167505756,96.26996866162196,58.070750192134,1.6603643924965124,2557.598484848485,0.0
hotset1,pms,0,123,1786590119589942208,50.72,0.641440712262242,1.0,39.75066920318524,1.849009374926205,36.463015651217475,26.703030915223042,17.117572125232186,46.49979854955681,20.560292021901642,95.3231739358907,54.00960734468032,1.5402403069766064,2556.7045454545455,0.0
hotset1,pms,0,124,1786590119589943712,52.224,0.660461351679482,1.0,38.4720250884998,0.0,34.63020830411391,29.105913637664173,13.908072415553525,50.0,20.58691476890075,92.6354347406979,53.71138127002115,1.4627964773733741,2557.492424242424,0.0
