elapsed_seconds,mean_nonzero_accept_length,mean_nonzero_accept_rate
8.534395601600409e-05,3.0293101816547505,0.4058620363309501
1.0000737638911232,3.1366018483214173,0.42732036966428344
2.000074215931818,2.9254196930580663,0.3850839386116133
3.000076138996519,2.629956534772182,0.32599130695443646
4.000064334948547,2.3866514819818354,0.2773302963963671
5.000065202941187,2.275336436732967,0.25506728734659334
6.000072630937211,2.3849139878238255,0.27698279756476507
7.000068665947765,2.4985281755875386,0.29970563511750764
8.000070781912655,2.4680725524475524,0.2936145104895105
9.000065953936428,2.4368116258741264,0.28736232517482513
10.000067653949372,2.6264573602567025,0.32529147205134046
11.000078889890574,2.898496235756918,0.37969924715138365
12.000073484960012,2.7705847168321287,0.35411694336642574
13.000063984887674,2.8072324441048564,0.3614464888209712
14.0000713809859,2.8599492521367527,0.3719898504273504
15.00006578490138,2.9440548780487803,0.3888109756097561
16.000068955938332,3.032156635802469,0.4064313271604938
17.000073247938417,3.081895477207977,0.41637909544159546
18.00007549196016,3.017506574916994,0.4035013149833988
19.000072135939263,2.795134025880018,0.3590268051760036
20.000069675967097,3.0115368175301604,0.402307363506032
21.000072078895755,2.786306861336768,0.35726137226735355
22.00006750691682,2.9086108965872315,0.3817221793174463
23.000066870939918,2.927439206623988,0.38548784132479746
24.000067098997533,2.8357415890582165,0.36714831781164325
25.000066173961386,2.9059672835026604,0.3811934567005322
26.000066337990575,2.866927083333333,0.37338541666666664
27.000077637960203,2.765625,0.353125
28.000066217966378,2.9270798240688753,0.385415964813775
29.000068173976615,2.8536485776423457,0.3707297155284692
30.000069584930316,2.7993917324287545,0.3598783464857509
31.000070004956797,3.0494709491259524,0.40989418982519055
32.00007032894064,2.9913442661547376,0.3982688532309475
33.00006799690891,2.9227612920168067,0.3845522584033613
34.00007340789307,3.0900125576416335,0.41800251152832674
35.00006889994256,3.216740893426749,0.44334817868534976
36.00007021590136,3.178980476760082,0.4357960953520164
37.0000886839116,3.0461205709449986,0.4092241141889997
38.000075695919804,3.031949973460722,0.4063899946921444
39.0000676990021,2.9881191037735846,0.397623820754717
40.00006626290269,3.205306603773585,0.441061320754717
41.00007317890413,3.2868742394247907,0.4573748478849582
42.000076639000326,3.375731832011655,0.4751463664023311
43.00006812997162,3.4157534310509092,0.48315068621018176
44.00007514189929,3.274837419441736,0.45496748388834723
45.00007050589193,3.0998210742630383,0.41996421485260776
46.0000741899712,3.1499533169533174,0.4299906633906634
47.000079249963164,2.9155783169533165,0.3831156633906634
48.00007666088641,2.83328025477707,0.36665605095541404
49.000073528965004,2.8446410235564126,0.36892820471128257
50.00006982090417,2.9443123715229036,0.38886247430458076
51.00007267296314,3.0119575508153646,0.4023915101630729
52.00007075595204,2.8708147689768975,0.3741629537953795
53.00007235992234,2.9172821969696967,0.3834564393939394
54.00006714789197,2.9558238636363634,0.39116477272727274
55.000069103902206,2.901677528956772,0.38033550579135444
56.000067634973675,2.7659603912780697,0.35319207825561394
57.000073462957516,2.8468117211838004,0.3693623442367601
58.00006709899753,2.831070604617555,0.3662141209235111
59.00006614299491,2.957850785866944,0.39157015717338883
60.0000712989131,2.97708691083369,0.3954173821667381
61.00006973394193,3.0412952044025157,0.4082590408805032
62.000068649998866,2.975670204402516,0.39513404088050313
63.000074221985415,3.067558016877637,0.41351160337552745
64.00007326598279,3.0934558965362924,0.4186911793072585
65.00007042090874,3.2221380649717513,0.4444276129943503
66.00007221696433,3.1777238475177305,0.4355447695035461
67.00007196492516,3.1430150230017255,0.428603004600345
68.0000744969584,2.871183385903673,0.3742366771807347
69.00006941193715,2.8212272459402827,0.3642454491880565
70.00006768794265,2.770602298203502,0.3541204596407004
71.00007578788791,2.7588247909743098,0.35176495819486203
72.0000737439841,2.9137576384000194,0.382751527680004
73.0000624199165,2.983121191591257,0.39662423831825155
74.0000734309433,3.057753380077579,0.41155067601551576
75.00007167493459,3.1619551386682034,0.4323910277336407
76.00007699092384,3.207259092043642,0.4414518184087284
77.00008851499297,3.1642817774601344,0.43285635549202683
78.00007683900185,3.041061042870521,0.4082122085741042
79.00007892190479,3.0294372093765114,0.4058874418753023
80.00007057399489,3.0381457567382095,0.40762915134764194
81.00007380999159,3.0104133236365036,0.4020826647273008
82.0000704859849,2.963132161492916,0.39262643229858313
83.00006764091086,2.991000219882344,0.3982000439764688
84.00007148494478,3.02235674777491,0.4044713495549821
85.00007369695231,3.0198871672035255,0.40397743344070514
86.00006768398453,3.039848767791064,0.4079697535582128
87.00007517589256,3.136838072288823,0.42736761445776456
88.00007453991566,3.003166830042964,0.4006333660085929
89.00007668789476,3.0125636609875897,0.402512732197518
90.00007131590974,2.957894287557314,0.3915788575114629
91.00006991089322,2.956419632891581,0.3912839265783162
92.00007564295083,3.0782517628872363,0.4156503525774473
93.00007254292723,3.085507282451727,0.41710145649034547
94.00006448291242,3.106113824022806,0.4212227648045612
95.00007770198863,2.943224953409373,0.3886449906818745
96.00007328996435,2.9446181969124154,0.38892363938248314
97.00007662188727,2.9896333807584825,0.39792667615169663
98.00006904196925,2.9779612287990953,0.39559224575981916
99.00006872590166,3.078225645828899,0.4156451291657798
100.00007314491086,3.0031934340736464,0.40063868681472925
101.00006966094952,2.9022702698168916,0.38045405396337834
102.00007052894216,2.944629510665653,0.3889259021331305
103.00006886897609,2.9782940947572376,0.39565881895144744
104.00006979994942,2.89184611504414,0.378369223008828
105.00006900390144,2.9052466734285827,0.38104933468571667
106.00006375997327,3.003855185222517,0.4007710370445034
107.00008949195035,3.0745838884299177,0.4149167776859836
108.00006923999172,3.0852804754211354,0.41705609508422714
109.00007266690955,3.0841311239683007,0.4168262247936602
110.00007382291369,3.0601770492793743,0.41203540985587483
111.00006589095574,2.9656705602277755,0.39313411204555515
112.00006970297545,2.999261676152477,0.39985233523049535
113.00006980192848,3.000169830501208,0.40003396610024144
114.00006503798068,2.995857489108846,0.39917149782176914
115.00006536196452,3.054386890106171,0.41087737802123425
116.00007349392399,3.0757492415490653,0.41514984830981305
117.00007560988888,3.0531105480582372,0.41062210961164747
118.00006428488996,3.0003721091757365,0.40007442183514735
119.00006947293878,2.9970897637455916,0.3994179527491183
120.00006685289554,3.034105126942753,0.40682102538855053
121.00006992893759,3.064197880349622,0.41283957606992433
122.00006737199146,2.980091547094173,0.3960183094188347
123.00006283191033,3.0542288117413396,0.4108457623482679
124.00006584392395,3.142417166436796,0.42848343328735916
125.00007144792471,3.0837789159823172,0.41675578319646345
126.00006719492376,3.061186813089706,0.41223736261794125
127.00007039890625,3.073609851896859,0.4147219703793718
128.0000713309273,3.136025067759068,0.4272050135518135
129.0000662469538,3.0124222446513893,0.4024844489302779
130.00006653892342,3.0132177132505897,0.4026435426501179
131.00007162999827,2.967789519941845,0.3935579039883689
132.0000722099794,2.954660874947575,0.39093217498951505
133.00007141393144,2.9605222644840725,0.3921044528968146
134.0000690500019,2.9677003823089216,0.39354007646178435
135.0000669088913,3.1052586355085854,0.42105172710171707
136.00006694498006,3.0877490765409026,0.4175498153081805
137.00006822892465,2.970205674812398,0.39404113496247956
138.00006877689157,3.015189952066485,0.403037990413297
139.00006865290925,3.0752853790125547,0.41505707580251094
140.00006814394146,3.0629433761359803,0.41258867522719617
141.00007070798893,3.027276426083607,0.4054552852167215
142.00007298390847,3.0787007590151996,0.4157401518030399
143.00007151591126,3.094172684396106,0.41883453687922123
144.0000683189137,3.236055729074316,0.4472111458148633
145.00006835488603,3.243775432945203,0.44875508658904056
146.00006861495785,3.2650513472103513,0.45301026944207023
147.0000725229038,3.223376676396408,0.44467533527928155
148.00006878294516,3.123373250109081,0.4246746500218162
149.00007643399294,3.0640731422434673,0.41281462844869354
150.0000701659592,2.993385522615629,0.3986771045231257
151.00007000996266,2.9049125155717577,0.38098250311435145
152.00007625389844,2.8913157007076595,0.37826314014153184
153.00007411290426,2.9132376636964334,0.38264753273928653
154.0000713649206,2.958462919307281,0.39169258386145617
155.00007226492744,2.778324306310954,0.3556648612621908
156.00007332488894,2.839462236856801,0.3678924473713602
157.000074192998,2.8625601468762643,0.3725120293752528
158.00006920390297,2.891455499742232,0.3782910999484463
159.00006968795788,2.8506437434862133,0.3701287486972426
160.0000724439742,2.933093603759449,0.3866187207518898
161.00007625599392,2.9260087015014467,0.38520174030028936
162.00007475493476,2.9450655389999443,0.3890131077999889
163.00007578299847,2.806226384361316,0.36124527687226327
164.000071978895,2.883979813927588,0.37679596278551775
165.00007172697224,2.9527645603231325,0.3905529120646265
166.0000699389493,2.975423813805849,0.39508476276116977
167.00007550988812,2.9089074899888097,0.38178149799776195
168.00006527395453,2.869261860521058,0.37385237210421157
169.00007526192348,2.892348426557123,0.37846968531142455
170.00007321790326,2.9241881971129042,0.3848376394225808
171.00006995699368,3.013442903489496,0.40268858069789937
172.00007341697346,2.978410658013514,0.3956821316027028
173.00006919691805,2.985583865162784,0.3971167730325568
174.00006779294927,2.9237080591931677,0.3847416118386335
175.0000742599368,2.976333703716956,0.39526674074339113
176.0000719599193,2.9599738970561207,0.3919947794112241
177.0000746519072,3.0118746207549387,0.40237492415098786
178.00007075199392,3.0338104745199788,0.4067620949039959
179.00007161998656,3.0587997033415926,0.4117599406683185
180.00006743089762,3.083126877472944,0.41662537549458883
181.00007521093357,3.137488945055478,0.42749778901109564
182.00007867091335,3.189083371638754,0.43781667432775084
183.0000699069351,3.21099457971126,0.4421989159422519
184.0000674459152,3.2324509873390124,0.44649019746780244
185.0000673859613,3.26558154871244,0.4531163097424881
186.0000719659729,3.2518792558330905,0.45037585116661816
187.00007366598584,3.0590863426527872,0.4118172685305575
188.00007290195208,3.037709143240913,0.4075418286481826
189.00006810494233,3.0788392115392678,0.4157678423078535
190.0000687489519,3.0740658484101107,0.4148131696820221
191.00006945698988,3.1008571496479838,0.4201714299295968
192.00007310893852,3.1554509235482895,0.4310901847096578
193.0000733039342,3.1341266606813747,0.4268253321362749
194.0000683158869,3.1600368603695133,0.43200737207390266
195.00006774393842,3.190264061158319,0.4380528122316637
196.0000714599155,3.188926088993409,0.43778521779868185
197.00007245596498,3.1305917949116018,0.4261183589823204
198.00007623492274,3.117256758114252,0.4234513516228504
199.0000707989093,3.1250934025468293,0.42501868050936575
200.00006817898247,3.1586126050119834,0.43172252100239666
201.0000662949169,3.1548971487137827,0.43097942974275655
202.00007160997484,3.1059389739501477,0.42118779479002943
203.0000692779431,3.141916671459665,0.428383334291933
204.0000680659432,3.061491714581573,0.41229834291631473
205.00006787793245,3.043509048899171,0.4087018097798342
206.00007335399278,3.034923432383318,0.4069846864766637
207.00007466890384,3.021022655075787,0.4042045310151574
208.00007003289647,2.9983826896458914,0.3996765379291782
209.00006581295747,3.0240292680679937,0.4048058536135988
210.00006959296297,2.9824079369948584,0.39648158739897177
211.0000691799214,3.0138016097963303,0.4027603219592661
212.00007353594992,3.0983629417421907,0.4196725883484381
213.0000692839967,3.0928803402325835,0.41857606804651665
